Region_splitted;Variable_NeW;Sector_OMNIA;Share
IT;DFINENPHEAT;SRV;0.264368784559
IT;DFINENPIW;SRV;0.0
IT;DFINENPLBF;SRV;0.0
IT;DFINENPMW;SRV;0.0
IT;DFINENPOIL;SRV;0.116556636736
IT;DFINENPSBM;SRV;0.14699877635
IT;DFINENPSOLT;SRV;0.27081510148
IT;DINTENPCOMB;Blast furnace;0.182859678984
IT;DINTENPOIL;Blast furnace;0.0
IT;DINTENPSBM;Blast furnace;0.0
IT;DINTENPCOMB;Coke oven;0.288035559537
IT;DINTENPGAS;Coke oven;0.0
IT;DINTENPOIL;Coke oven;0.0
IT;DINTENPBG;HEAT;0.771059306724
IT;DINTENPCOMB;HEAT;0.18663727256
IT;DINTENPGAS;HEAT;0.661624733383
IT;DINTENPGEO;HEAT;0.33944566794
IT;DINTENPHEAT;HEAT;0.0
IT;DINTENPIW;HEAT;0.130984053952
IT;DINTENPLBF;HEAT;1.0
IT;DINTENPMW;HEAT;0.308947195836
IT;DINTENPOIL;HEAT;0.779931508761
IT;DINTENPSBM;HEAT;0.377191838715
IT;DINTENPSOLT;HEAT;1.0
IT;DINTENPBG;Other;0.283778057057
IT;DINTENPCOMB;Other;0.0
IT;DINTENPGAS;Other;0.0
IT;DINTENPLBF;Other;0.0
IT;DINTENPOIL;Other;0.561208082925
IT;DINTENPSBM;Other;0.107506670441
IT;DINTENPBG;PG;0.61587372764
IT;DINTENPCOMB;PG;0.35445585214
IT;DINTENPGAS;PG;0.456073890552
IT;DINTENPGEO;PG;0.957601624923
IT;DINTENPHEAT;PG;0.0
IT;DINTENPIW;PG;0.101458848615
IT;DINTENPLBF;PG;0.996605432944
IT;DINTENPMW;PG;0.40742659743
IT;DINTENPOIL;PG;0.250585863148
IT;DINTENPSBM;PG;0.235155452606
IT;DINTENPSOLT;PG;0.0
IT;DINTENPOIL;Refineries;0.314777336055
IT;DNONENPCOMB;Non energy;0.0
IT;DNONENPGAS;Non energy;0.243017223058
IT;DNONENPOIL;Non energy;0.254439096612
IT;DSTOCKPBG;BG;0.0
IT;DSTOCKPCOMB;COMB;0.338971707072
IT;DSTOCKPGAS;GAS;0.290626239067
IT;DSTOCKPIW;IW;-0.0
IT;DSTOCKPLBF;LBF;0.866009900592
IT;DSTOCKPMW;MW;0.0
IT;DSTOCKPOIL;OIL;0.656219696138
IT;DSTOCKPSBM;SBM;0.0
IT;EXPPBG;BG;0.0
IT;EXPPCOMB;COMB;0.1675859991
IT;EXPPELEC;ELEC;0.0602440919099
IT;EXPPGAS;GAS;0.0283135881884
IT;EXPPLBF;LBF;0.0835745836983
IT;EXPPMW;MW;0.0
IT;EXPPOIL;OIL;0.302251081782
IT;EXPPSBM;SBM;0.0449838193916
IT;IMPPBG;BG;0.0
IT;IMPPCOMB;COMB;0.311066487427
IT;IMPPELEC;ELEC;0.448035849927
IT;IMPPGAS;GAS;0.393248268965
IT;IMPPHEAT;HEAT;0.0
IT;IMPPIW;IW;0.0
IT;IMPPLBF;LBF;0.269922898261
IT;IMPPMW;MW;0.0
IT;IMPPOIL;OIL;0.252916244315
IT;IMPPSBM;SBM;0.744010274367
IT;PRODPBG;Production;0.575604199524
IT;PRODPCOMB;Production;0.190788458901
IT;PRODPGAS;Production;0.96558366574
IT;PRODPGEO;Production;0.946430635708
IT;PRODPHYD;Production;0.319123079084
IT;PRODPIW;Production;0.261011232468
IT;PRODPLBF;Production;0.164879709677
IT;PRODPMW;Production;0.352094351521
IT;PRODPNUC;Production;0.0
IT;PRODPOIL;Production;0.329173317397
IT;PRODPOTH_URN;Production;0.0
IT;PRODPPV;Production;0.414564892192
IT;PRODPSBM;Production;0.27366375417
IT;PRODPTID;Production;0.0
IT;PRODPWD;Production;0.153344737436
ES;DFINENPBG;AGR;0.0452247216418
ES;DFINENPCOMB;AGR;0.0
ES;DFINENPELEC;AGR;0.232307579302
ES;DFINENPGAS;AGR;0.355872513146
ES;DFINENPGEO;AGR;0.0
ES;DFINENPHEAT;AGR;0.0
ES;DFINENPLBF;AGR;0.033235173455
ES;DFINENPMW;AGR;0.0
ES;DFINENPOIL;AGR;0.264864016594
ES;DFINENPSBM;AGR;0.239223072122
ES;DFINENPSOLT;AGR;0.31082380242
ES;DFINENPOIL;AVB;0.264846044394
ES;DFINENPOIL;AVD;0.442765896146
ES;DFINENPBG;ICH;0.0837832318334
ES;DFINENPCOMB;ICH;0.272512267352
ES;DFINENPELEC;ICH;0.201781209085
ES;DFINENPGAS;ICH;0.381726083565
ES;DFINENPHEAT;ICH;0.0
ES;DFINENPIW;ICH;0.0
ES;DFINENPLBF;ICH;0.0
ES;DFINENPMW;ICH;0.0
ES;DFINENPOIL;ICH;0.130028519624
ES;DFINENPSBM;ICH;0.0641572284424
ES;DFINENPSOLT;ICH;0.309182120975
ES;DFINENPBG;ICM;0.0
ES;DFINENPCOMB;ICM;0.0
ES;DFINENPELEC;ICM;0.328751502083
ES;DFINENPGAS;ICM;0.528289492318
ES;DFINENPHEAT;ICM;0.0
ES;DFINENPIW;ICM;0.0
ES;DFINENPLBF;ICM;0.266091402397
ES;DFINENPOIL;ICM;0.332462428238
ES;DFINENPSBM;ICM;0.752303923006
ES;DFINENPSOLT;ICM;1.0
ES;DFINENPCOMB;IIS;0.31010825784
ES;DFINENPELEC;IIS;0.277788915749
ES;DFINENPGAS;IIS;0.231167006758
ES;DFINENPHEAT;IIS;0.0
ES;DFINENPIW;IIS;0.0
ES;DFINENPLBF;IIS;0.0
ES;DFINENPMW;IIS;0.0
ES;DFINENPOIL;IIS;0.423756883689
ES;DFINENPSBM;IIS;0.0723589001447
ES;DFINENPSOLT;IIS;1.0
ES;DFINENPBG;INF;0.0
ES;DFINENPCOMB;INF;0.0227502702716
ES;DFINENPELEC;INF;0.350734381289
ES;DFINENPGAS;INF;0.366581924462
ES;DFINENPHEAT;INF;0.0
ES;DFINENPIW;INF;0.0
ES;DFINENPLBF;INF;0.0
ES;DFINENPOIL;INF;0.452458870719
ES;DFINENPSBM;INF;1.0
ES;DFINENPSOLT;INF;1.0
ES;DFINENPBG;INM;0.504286434695
ES;DFINENPCOMB;INM;0.0177346613444
ES;DFINENPELEC;INM;0.236275648309
ES;DFINENPGAS;INM;0.303957345563
ES;DFINENPHEAT;INM;0.0
ES;DFINENPIW;INM;0.256343815305
ES;DFINENPLBF;INM;0.0
ES;DFINENPMW;INM;0.0
ES;DFINENPOIL;INM;0.380938087176
ES;DFINENPSBM;INM;0.364224406036
ES;DFINENPSOLT;INM;1.0
ES;DFINENPBG;IOI;0.252163931658
ES;DFINENPCOMB;IOI;0.0644756554782
ES;DFINENPELEC;IOI;0.190623672733
ES;DFINENPGAS;IOI;0.231173775191
ES;DFINENPGEO;IOI;0.0
ES;DFINENPHEAT;IOI;0.0
ES;DFINENPIW;IOI;0.0
ES;DFINENPLBF;IOI;0.114920297821
ES;DFINENPMW;IOI;0.0
ES;DFINENPOIL;IOI;0.293940876103
ES;DFINENPSBM;IOI;0.398607386068
ES;DFINENPSOLT;IOI;0.133301451959
ES;DFINENPGAS;NAB;1.0
ES;DFINENPLBF;NAB;0.0
ES;DFINENPOIL;NAB;0.405567311725
ES;DFINENPGAS;NAD;0.0
ES;DFINENPLBF;NAD;0.114827328405
ES;DFINENPOIL;NAD;0.359734918353
ES;DFINENPCOMB;OTH;0.999813532371
ES;DFINENPELEC;OTH;0.553764332517
ES;DFINENPGAS;OTH;0.223427014501
ES;DFINENPHEAT;OTH;0.0
ES;DFINENPLBF;OTH;0.0
ES;DFINENPOIL;OTH;0.0438790994358
ES;DFINENPSBM;OTH;0.0
ES;DFINENPSOLT;OTH;1.0
ES;DFINENPBG;OTH OwnUses;0.0
ES;DFINENPCOMB;OTH OwnUses;0.169791555171
ES;DFINENPELEC;OTH OwnUses;0.279000403959
ES;DFINENPGAS;OTH OwnUses;0.564723911529
ES;DFINENPHEAT;OTH OwnUses;0.0
ES;DFINENPIW;OTH OwnUses;0.0
ES;DFINENPLBF;OTH OwnUses;0.0
ES;DFINENPMW;OTH OwnUses;0.0
ES;DFINENPOIL;OTH OwnUses;0.427344864786
ES;DFINENPSBM;OTH OwnUses;0.0
ES;DFINENPBG;OTH_TR;0.0
ES;DFINENPELEC;OTH_TR;0.00406354870033
ES;DFINENPGAS;OTH_TR;0.0
ES;DFINENPLBF;OTH_TR;0.976181179227
ES;DFINENPOIL;OTH_TR;0.984419078515
ES;DFINENPBG;PWR OwnUses;0.0
ES;DFINENPCOMB;PWR OwnUses;0.0
ES;DFINENPELEC;PWR OwnUses;0.19909686308
ES;DFINENPGAS;PWR OwnUses;0.0
ES;DFINENPHEAT;PWR OwnUses;0.0
ES;DFINENPLBF;PWR OwnUses;0.0
ES;DFINENPMW;PWR OwnUses;0.0
ES;DFINENPOIL;PWR OwnUses;0.0
ES;DFINENPSBM;PWR OwnUses;0.0
ES;DFINENPELEC;Pipeline;0.215813919073
ES;DFINENPGAS;Pipeline;0.225696104808
ES;DFINENPCOMB;RAI;0.0
ES;DFINENPELEC;RAI;0.191507889167
ES;DFINENPLBF;RAI;0.0
ES;DFINENPOIL;RAI;0.30168159556
ES;DFINENPBG;RES;0.0
ES;DFINENPCOMB;RES;0.681370759708
ES;DFINENPELEC;RES;0.220141330306
ES;DFINENPGAS;RES;0.109183970981
ES;DFINENPGEO;RES;0.088444393645
ES;DFINENPHEAT;RES;0.0
ES;DFINENPLBF;RES;0.0
ES;DFINENPOIL;RES;0.22756178504
ES;DFINENPSBM;RES;0.113159883698
ES;DFINENPSOLT;RES;0.251046902773
ES;DFINENPBG;ROA;0.0
ES;DFINENPELEC;ROA;0.237324207835
ES;DFINENPGAS;ROA;0.143785963287
ES;DFINENPLBF;ROA;0.245315484453
ES;DFINENPOIL;ROA;0.249303665841
ES;DFINENPBG;SRV;0.237279567011
ES;DFINENPCOMB;SRV;0.0
ES;DFINENPELEC;SRV;0.220728672003
ES;DFINENPGAS;SRV;0.124042624164
ES;DFINENPGEO;SRV;0.000956193149195
ES;DFINENPHEAT;SRV;0.0
ES;DFINENPIW;SRV;0.0
ES;DFINENPLBF;SRV;0.118449311954
ES;DFINENPMW;SRV;0.0783183911454
ES;DFINENPOIL;SRV;0.274036301882
ES;DFINENPSBM;SRV;0.227142477467
ES;DFINENPSOLT;SRV;0.294848799053
ES;DINTENPCOMB;Blast furnace;0.164321287921
ES;DINTENPOIL;Blast furnace;0.0
ES;DINTENPSBM;Blast furnace;0.0
ES;DINTENPCOMB;Coke oven;0.124199091097
ES;DINTENPGAS;Coke oven;0.0
ES;DINTENPOIL;Coke oven;0.0
ES;DINTENPBG;HEAT;0.0
ES;DINTENPCOMB;HEAT;0.0
ES;DINTENPGAS;HEAT;0.0
ES;DINTENPGEO;HEAT;0.0
ES;DINTENPHEAT;HEAT;0.0
ES;DINTENPIW;HEAT;0.0
ES;DINTENPLBF;HEAT;0.0
ES;DINTENPMW;HEAT;0.0
ES;DINTENPOIL;HEAT;0.0
ES;DINTENPSBM;HEAT;0.0
ES;DINTENPSOLT;HEAT;0.0
ES;DINTENPBG;Other;0.0538419815705
ES;DINTENPCOMB;Other;0.0
ES;DINTENPGAS;Other;0.0
ES;DINTENPLBF;Other;0.0
ES;DINTENPOIL;Other;0.0247891616439
ES;DINTENPSBM;Other;0.377844061408
ES;DINTENPBG;PG;0.0871222018126
ES;DINTENPCOMB;PG;0.265133778172
ES;DINTENPGAS;PG;0.296340205342
ES;DINTENPGEO;PG;0.0
ES;DINTENPHEAT;PG;0.0
ES;DINTENPIW;PG;0.377194860006
ES;DINTENPLBF;PG;0.00337280701123
ES;DINTENPMW;PG;0.194378518519
ES;DINTENPOIL;PG;0.313121539437
ES;DINTENPSBM;PG;0.36875899504
ES;DINTENPSOLT;PG;1.0
ES;DINTENPOIL;Refineries;0.283488519391
ES;DNONENPCOMB;Non energy;0.100813472551
ES;DNONENPGAS;Non energy;0.176222730451
ES;DNONENPOIL;Non energy;0.191885918018
ES;DSTOCKPBG;BG;0.0
ES;DSTOCKPCOMB;COMB;1.85028149079
ES;DSTOCKPGAS;GAS;0.183200127166
ES;DSTOCKPIW;IW;-0.0
ES;DSTOCKPLBF;LBF;-0.690049860062
ES;DSTOCKPMW;MW;0.0
ES;DSTOCKPOIL;OIL;1.65749914067
ES;DSTOCKPSBM;SBM;0.0
ES;EXPPBG;BG;0.0
ES;EXPPCOMB;COMB;0.828918739621
ES;EXPPELEC;ELEC;0.122461653856
ES;EXPPGAS;GAS;0.103930729185
ES;EXPPLBF;LBF;0.661622572823
ES;EXPPMW;MW;0.0
ES;EXPPOIL;OIL;0.253643378167
ES;EXPPSBM;SBM;0.0
ES;IMPPBG;BG;0.0
ES;IMPPCOMB;COMB;0.261360324547
ES;IMPPELEC;ELEC;0.190736075154
ES;IMPPGAS;GAS;0.218732173644
ES;IMPPHEAT;HEAT;0.0
ES;IMPPIW;IW;0.0
ES;IMPPLBF;LBF;0.354382478238
ES;IMPPMW;MW;0.0
ES;IMPPOIL;OIL;0.276444216459
ES;IMPPSBM;SBM;0.0
ES;PRODPBG;Production;0.0832045349804
ES;PRODPCOMB;Production;0.116351101525
ES;PRODPGAS;Production;0.0285435053868
ES;PRODPGEO;Production;0.0
ES;PRODPHYD;Production;0.178099427408
ES;PRODPIW;Production;0.227899255253
ES;PRODPLBF;Production;0.338410780134
ES;PRODPMW;Production;0.103129702791
ES;PRODPNUC;Production;0.127577674287
ES;PRODPOIL;Production;0.271797355721
ES;PRODPOTH_URN;Production;0.0
ES;PRODPPV;Production;0.264308328659
ES;PRODPSBM;Production;0.189880235194
ES;PRODPTID;Production;0.0400830520839
ES;PRODPWD;Production;0.422391708052
